Product_URL,Product_Image_URL,Product_Tagging,Product_Name,Product_Description,Original_Price,Discount_Price,Sizes_Available,Vouchers,Available_Colors,Color_Shown,Style_Code,Rating_Score,Review_Count
https://www.nike.comhttps://www.nike.com/ph/t/air-rift-shoes-YTLC6xux/IM6017-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c9c387c3-bd4e-422b-9930-8a22260182e9/NIKE+AIR+RIFT.png",,Nike Air Rift,Women's Shoes,"₱6,076","₱7,59520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/tiempo-legend-10-club-multi-ground-low-top-football-boot-PNdvpg/DV4344-800,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5cd77bc9-bd0e-46fe-9d51-6843d86b6615/LEGEND+10+CLUB+FG%2FMG.png",,Nike Tiempo Legend 10 Club,Multi-Ground Low-Top Football Boot,"₱1,737","₱2,89540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-t-shirt-H0RsEKq2/IH4033-133,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/3c3bba99-5738-4914-9a8d-4b2f59839b74/AS+W+NSW+TEE+XWAP.png,,Nike Sportswear,Women's T-shirt,"₱1,257","₱1,79530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-sndr-shoes-5mJSfs/FZ2068-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2366a37e-c6ba-4547-b8f5-0d9fdc786470/W+NIKE+AIR+MAX+SNDR.png",,Nike Air Max SNDR,Women's Shoes,"₱7,916","₱9,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-sport-short-sleeve-knit-crop-top-lh3Rqn/HJ0070-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3099113d-123a-4689-99e4-b3bdfbdc2339/W+J+SPT+SS+KNIT+CROP+TOP.png",,Jordan Sport,Women's Short-Sleeve Knit Crop Top,"₱1,152","₱2,09545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/paris-saint-germain-academy-pro-fourth-jordan-dri-fit-football-pre-match-top-lQeQjAq2/HM3445-663,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b5c50f72-1b16-45ee-a3c8-881dc8b5f903/PSG+MNK+DF+ACDPR+SSTOP+K+SE+PM.png",,Paris Saint-Germain Academy Pro Fourth,Men's Jordan Dri-FIT Football Pre-Match Top,"₱2,606","₱2,89510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/v-neck-long-sleeve-golf-top-pvj72Gjl/IH1946-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f20ac16c-e669-4341-871f-372cff5ea304/AS+W+NK+GOLF+V+NECK+LS.png,,Nike,Women's V-Neck Long-Sleeve Golf Top,"₱2,098","₱4,19550",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-rift-shoes-BERkrPJQ/IO8738-214,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a02b7920-e402-4069-9e40-65aedc929fdc/WMNS+NIKE+AIR+RIFT+LTR.png",,Nike Air Rift,Women's Shoes,"₱7,595","₱7,595",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-phoenix-fleece-mid-rise-4-shorts-blZgbP7q/IH2109-667,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/a72327cb-7826-4eb0-95f9-5f64bfb7f7c0/AS+W+NSW+PHNX+FLC+MR+STD+4IN+S.png,,Nike Sportswear Phoenix Fleece,"Women's Mid-Rise 4"" Shorts","₱1,596","₱1,99520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-force-1-07-lv8-shoes-wFTMrD/HF2898-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/538f81ee-4678-488b-8fbc-d5656e66b4e4/AIR+FORCE+1+%2707+LV8.png",,Nike Air Force 1 '07 LV8,Men's Shoes,"₱4,377","₱7,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/shox-ride-2-shoes-4G5CldMY/IM8055-034,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4ffaaac5-a2e5-4d34-8955-84094bcc9185/NIKE+SHOX+RIDE+2+PRM.png",,Nike Shox Ride 2 Premium,Men's Shoes,"₱7,207","₱10,29530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/acg-lava-loft-trail-running-jacket-TkD3LFCQ/IO9133-819,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/243153b8-3e81-428f-8997-b910ff937bd9/AS+M+ACG+TF+LAVA+LOFT+JKT.png,,Nike ACG 'Lava Loft',Men's Therma-FIT Trail Running Jacket,"₱11,995","₱11,995",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/c1ty-shoes-01ZKk2/IB8863-122,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0d9ec3b6-5c34-446b-8979-e21b48315f7f/NIKE+C1TY.png",,Nike C1TY,Men's Shoes,"₱3,462","₱6,29545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/v5-rnr-denim-shoes-wK0H2ExV/IH3649-006,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6a54593d-f822-4059-bbe6-bc808b8efdcc/NIKE+V5+RNR+SE.png",,Nike V5 RNR 'Denim',Men's Shoes,"₱4,396","₱5,49520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/zoom-fly-6-glam-road-running-shoes-DuS97bGw/IO9572-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cdf50c3f-02c5-4635-89a4-b5c31ffac397/ZOOM+FLY+6+GLAM.png",,Nike Zoom Fly 6 Glam,Men's Road Running Shoes,"₱10,295","₱10,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pro-swoosh-older-sports-bra-with-shine-accents-HlkTOlhF/HV4509-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/3e8d1851-847c-4f86-8822-a1b238b1cbca/G+NP+SWSH+BRA+SPRT+PACK+HO.png,,Nike Pro Swoosh,Older Kids' Sports Bra with Shine Accents,₱907,"₱1,29530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-90-lv8-shoes-CgBzSP/HQ3456-191,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a75b5f09-be21-457c-bbd7-283f59f0e519/NIKE+AIR+MAX+90+LV8.png",,Nike Air Max 90 LV8,Women's Shoes,"₱4,198","₱8,39550",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jr-tiempo-legend-10-club-younger-older-multi-ground-low-top-football-boot-tdXxcF/DV4352-701,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d3ad90af-6c5e-4874-8e3e-749585478386/JR+LEGEND+10+CLUB+FG%2FMG.png",,Nike Jr. Tiempo Legend 10 Club,Younger/Older Kids' Multi-Ground Low-Top Football Boot,"₱1,796","₱1,99510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-lightweight-draft-jacket-SFdJZM/IB7255-257,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a265625c-2d22-4459-816b-bc4fe652e027/M+J+LWT+DRAFT+JKT+UV.png",,Jordan,Men's Lightweight Draft Jacket,"₱2,577","₱4,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/universa-high-waisted-full-length-leggings-with-no-front-seam-PNrXDj/HQ6811-527,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/2ee94329-e7fa-451c-bd0c-a0db5487f8dd/AS+W+NK+DF+UNIVERSA+HR+PKT.png,,Nike Universa,Women's High-Waisted Full-Length Leggings with No Front Seam,"₱2,417","₱4,39545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-dn8-shoes-i36OAI3j/IH5084-219,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6c989744-ace9-4d2c-9928-4d0413d6f4c6/W+AIR+MAX+DN8.png",,Nike Air Max Dn8,Women's Shoes,"₱5,992","₱10,89545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/tiempo-legend-10-academy-low-top-football-shoes-2gKwhN/DV4342-402,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5a8f9da1-e7c2-47d3-8c77-3db5b4c368f2/LEGEND+10+ACADEMY+TF.png",,Nike Tiempo Legend 10 Academy,Turf Low-Top Football Shoes,"₱2,577","₱4,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-1-low-se-older-shoes-vq5xT3/FZ3921-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cdf34bdc-e259-4ec7-9645-bfa5871a2a58/AIR+JORDAN+1+LOW+SE+%28GS%29.png",,Air Jordan 1 Low SE,Older Kids' Shoes,"₱3,177","₱5,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pro-dri-fit-loose-crew-neck-french-terry-sweatshirt-GUVbwLgF/HV3592-353,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/6e2efaaf-9bb7-4d7c-b4f8-ae5ca038f128/AS+W+NP+DF+FLC+CREW+TT+GRX.png,,Nike Pro,Women's Dri-FIT Loose Crew-Neck French Terry Sweatshirt,"₱1,857","₱3,09540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jr-mercurial-vapor-16-academy-younger-older-low-top-football-shoes-hZPjsN/FQ8284-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb7ef5e9-d0b4-4bb5-b308-d495eae0c4f0/JR+ZOOM+VAPOR+16+ACADEMY+TF.png",,Nike Jr. Mercurial Vapor 16 Academy,Younger/Older Kids' Turf Low-Top Football Shoes,"₱2,097","₱3,49540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/lego-collection-older-peak-beanie-bigz6GYH/HV9263-470,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/19d2a27f-3a0e-43b8-a479-9fc3c3aeba6a/NIKE+X+LEGO+COLLECTION+BEANIE.png",,Nike x LEGO® Collection,Older Kids' Peak Beanie,₱802,"₱1,14530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/lego-collection-cropped-t-shirt-GElATwim/IB4463-416,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/42826555-10eb-4685-a41a-1b39502e9b16/NIKE+X+LEGO+COLLECTION+SHIRT.png",,Nike x LEGO® Collection,Girls' Cropped T-Shirt,₱732,"₱1,04530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sb-essential-skate-shirt-jacket-dyEvhTAg/HV1422-133,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/2eaeb6d1-661e-46ca-80f8-6f65f1b1bd48/AS+U+NK+SB+ESSNTL+STRTDYMRN+SH.png,,Nike SB,Essential Skate Shirt Jacket,"₱4,636","₱5,79520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/shox-r4-shoes-uEMNARZL/HQ7739-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3d44d3a2-0eb9-4f7b-9e9e-77ce12432cc0/W+NIKE+SHOX+R4.png",,Nike Shox R4,Women's Shoes,"₱5,457","₱9,09540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-tech-fleece-tailored-jacket-tGshcYHz/HV2452-013,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/60159a81-23c8-4059-9e12-85eeadfe178e/AS+W+NSW+TCH+FLC+TLRD+JKT.png,,Nike Sportswear Tech Fleece,Women's Tailored Jacket,"₱3,777","₱5,39530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-force-1-07-lv8-shoes-BFpSGV/HQ2037-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5244a1d9-f214-4804-86ac-25bd5b5572ae/AIR+FORCE+1+%2707+LV8.png",,Nike Air Force 1 '07 LV8,Men's Shoes,"₱4,897","₱6,99530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/paris-saint-germain-t-shirt-iVNXxFtm/HV0145-133,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/54c7c387-0ef9-4994-94bb-28861f09f3b9/W+J+PSG+CREST+GFX+TEE.png",,Paris Saint-Germain,Women's T-shirt,"₱1,516","₱1,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-older-t-shirt-SaHDgi9Y/HV5202-133,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/b1361784-e479-4723-bf64-20c26b77d528/K+NSW+TEE+TURN+UP.png,,Nike Sportswear,Older Kids' T-Shirt,₱796,₱99520,,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/tech-colour-block-open-hem-fleece-trousers-5mMUy4Qs/IF1324-034,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/5ee0f38b-0ba3-4023-b402-90fc1ca44314/AS+M+NK+TECH+FLC+PRO+CB+OH+PAN.png,,Nike Tech,Men's Colour-Block Open-Hem Fleece Trousers,"₱4,156","₱5,19520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/cortez-easyon-shoes-gqCddcJR/IH7657-105,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/47266ec6-6574-49e6-aeea-8a25cd93ac39/NIKE+CORTEZ+EASYON+%28TD%29.png,,Nike Cortez EasyOn,Baby/Toddler Shoes,"₱1,836","₱2,29520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-club-short-sleeve-t-shirt-lz3T2h/HQ1699-104,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/acd0fde5-138b-477c-ab09-47023b2bc693/AS+W+NSW+CLUB+SS+TEE+OC+SWOOSH.png,,Nike Sportswear Club,Women's Short-Sleeve T-Shirt,"₱1,199","₱1,99539",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-dri-fit-fleece-trousers-K18MaLc2/HV0736-063,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/463a9c93-4e0b-45d2-b557-b72965035459/G+NSW+DF+FLC+DANCE+PANT.png,,Nike Sportswear,Girls' Dri-FIT Fleece Trousers,"₱1,957","₱2,79530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-slim-cropped-t-shirt-VBwG9R/HQ1710-360,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/9d3556bc-8007-44a9-9eee-ba9fa6023c7e/AS+W+NSW+SLIM+CROP+TEE+STREET.png,,Nike Sportswear,Women's Slim Cropped T-Shirt,₱977,"₱1,39530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-older-t-shirt-Fkv6Y76q/IM6574-499,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/b26944ff-d708-4e96-9a32-d07144142098/G+NSW+TEE+PHOTO+CUTE+ANIMAL.png,,Nike Sportswear,Older Kids' (Girls') T-Shirt,₱896,₱99510,,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/247-impossiblysoft-dri-fit-crew-HlpSDG/HQ6965-320,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/a334ee14-5dd3-4f7e-9ac1-a2088f22f839/AS+M+NK+DF+24.7+IS+CREW.png,,Nike 24.7 ImpossiblySoft,Men's Dri-FIT Crew,"₱3,596","₱4,49520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-flight-fleece-french-terry-crew-neck-sweatshirt-fCRNQD/HJ0032-357,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/20d857c4-5b3d-4527-8a15-688ee77cfe40/W+J+FLT+FLC+FT+CREW+DIP.png",,Jordan Flight Fleece,Women's French Terry Crew-Neck Sweatshirt,"₱2,577","₱4,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-t-shirt-4t9mGj/HQ3717-663,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/2a398ebd-ec73-4305-a53c-0a3c8e5e8fc7/AS+M+NSW+TEE+LBR.png,,Nike Sportswear,Men's T-Shirt,"₱1,036","₱1,29520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-phoenix-shoes-LpNqGaZz/HF7051-103,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6ff5318a-6f54-4b2e-ad01-3518949518b9/AIR+MAX+PHOENIX+%28TD%29.png",,Nike Air Max Phoenix,Baby & Toddler Shoes,"₱3,916","₱4,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-coaches-jacket-pNSpTD/HJ0087-636,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3c13432-ad3d-4bf5-b853-03790f9e560b/W+J+BRK+COACH+JKT+LTWT.png",,Jordan,Women's Coaches' Jacket,"₱2,877","₱4,79540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-session-shoes-pTkwj6pY/IB3731-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d265a682-0ec7-4b6f-b834-18c88c34531e/JORDAN+SESSION.png",,Jordan Session,Men's Shoes,"₱4,156","₱5,19520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/ld-1000-shoes-dRKqRV/IF1761-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c5bcfe6a-a289-4ab2-b9ee-e917a2ba203c/W+LD-1000.png",,Nike LD-1000,Women's Shoes,"₱3,352","₱6,09545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sabrina-short-sleeve-cropped-t-shirt-GQc48JoT/HV6991-415,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/b6a2de01-95ad-437a-a072-7ac4d55e252a/AS+W+NK+SABRINA+SS+CRP+TEE+FA2.png,,Sabrina,Women's Short-Sleeve Cropped T-Shirt,₱987,"₱1,79545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-brooklyn-cat-scratch-shorts-DhKGLK/HV0560-205,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d7a1c4ae-3d29-4d88-b4f7-a3e561d8a20f/M+J+BRK+CAT+SCRATCH+SHORT.png",,Jordan Brooklyn Cat Scratch,Men's Shorts,"₱1,257","₱2,09540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-essential-short-sleeve-polo-top-VQF6ZT/DV7885-633,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/57d659e1-b432-4d50-87f9-bdb223de1db8/AS+W+NSW+ESSNTL+SS+POLO+CRP+TO.png,,Nike Sportswear Essential,Women's Short-sleeve Polo Top,"₱1,327","₱1,89530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-t-shirt-rwAlzqly/HV0141-247,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/93a94792-418b-4d99-b9a6-dbdde99e31c9/AS+U+NSW+TEE+OC+COLLAR+PRINT.png,,Nike Sportswear,T-Shirt,"₱1,756","₱2,19520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-modern-fleece-mid-rise-loose-trousers-xZ6DmzLE/HV1965-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/cf0a5a3b-f535-4e4f-9be1-6d41d93dd295/AS+W+NSW+MOD+FLC+PANT.png,,Nike Sportswear Modern Fleece,Women's Mid-Rise Loose Trousers,"₱3,836","₱4,79520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-rare-air-t-shirt-e2k8V6Xm/IH2484-006,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f4541967-dadf-4c0e-b1b6-0a72c658daf8/W+J+FLT+SS+SHGF+GFX+TEE+RA.png",,Jordan Rare Air,Women's T-shirt,"₱1,197","₱1,99540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-essentials-coaches-jacket-K2gtNn/HF9331-257,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0eb17a20-8711-474c-aba7-8baf23d696a8/M+J+ESS+COACHES+JKT.png",,Jordan Essentials,Men's Coaches Jacket,"₱2,637","₱4,79545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jr-phantom-6-low-academy-erling-haaland-older-indoor-court-football-shoe-x8woxeOn/HQ2036-800,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ee74c107-ef6f-4a68-8e19-4abc876ef72f/JR+PHANTOM+6+LOW+ACAD+IC+EH.png",,Nike Jr. Phantom 6 Low Academy 'Erling Haaland',Older Kids' Indoor Court Football Shoes,"₱2,727","₱3,89530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-apex-reversible-bucket-hat-uFcL7XGb/IF0923-104,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/74546b27-c2bb-446e-a87b-3f53ab278f8d/U+J+APEX+BUCKET+JM+AOP.png",,Jordan Apex,Reversible Bucket Hat,"₱1,116","₱1,39520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/nocta-sunset-puffer-mnkQzCiM/FN8197-370,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/11c96ba9-73f9-4daa-8308-d42f6f21557a/AS+M+NRG+NOCTA+CS+PUFFER+JKT.png,,NOCTA,Sunset Puffer,"₱16,796","₱20,99520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/mercurial-vapor-16-elite-kylian-mbappe-low-top-football-boot-04DJMH/FQ8683-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6490f632-722c-4ecf-817b-76f64cf6659c/ZM+VAPOR+16+ELITE+KM+FG.png",,"Nike Mercurial Vapor 16 Elite ""Kylian Mbappé""",Firm-Ground Low-Top Football Boot,"₱8,157","₱13,59540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-sndr-shoes-4SGvGf/HJ8080-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d10d7a72-0548-46d9-acce-5eadee80018c/W+NIKE+AIR+MAX+SNDR.png",,Nike Air Max SNDR,Women's Shoes,"₱6,927","₱9,89530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pro-training-dri-fit-15cm-shorts-KLyTdh6C/HV0412-619,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/926e7764-af78-4e0a-9817-bad899ce4e24/AS+M+NP+DF+NPT+6IN+SHORT.png,,Nike Pro Training,Men's Dri-FIT 15cm (approx.) Shorts,"₱1,976","₱2,19510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/aeroswift-dri-fit-adv-5cm-running-shorts-cWsY1WLr/HV2646-702,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/dca44594-990e-4792-8fc7-eadde3e84ae3/AS+M+NK+DFADV+AROSWFT+2IN+EE+A.png,,Nike AeroSwift,Men's Dri-FIT ADV 5cm (approx.) Running Shorts,"₱3,116","₱3,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kobe-winterized-basketball-trousers-36aPsrzn/IM4867-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/1a127b90-ab6a-4b2a-9c5b-63e7f41f772b/AS+KB+M+NK+WINTERIZED+BOTTOM.png,,Kobe,Men's Winterized Basketball Trousers,"₱3,497","₱4,99530",,,,,,,
